#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
469,Angel Mata,800171,800171,sa3018464,,PHI,C,C
470,Angel Mateo,800377,800377,sa3018540,,TB,OF,OF
471,Angel Nieblas,808635,808635,sa3021289,,ATL,2B,2B
472,Angel Parra,699287,699287,sa3016556,,FA,OF,OF
473,Angel Pena,698947,698947,sa3015749,,FA,OF,OF
474,Angel Perdomo,622780,622780,17759,10706,PIT,RP,RP
475,Angel Pereira,800372,800372,sa3018537,,MIL,2B,2B
476,Angel Perez,808007,808007,sa3021593,,PIT,C,C
477,Angel Ramirez,807587,807587,sa3021107,,KC,OF,OF
478,Angel Rivera,703260,703260,sa3018922,,OAK,C,C
479,Angel Rodriguez,800261,800261,sa3019618,,PIT,OF,OF
480,Angel Rondon,667373,667373,22036,,FA,RP,RP
481,Angel Sanchez,605795,605795,11776,,SD,SP,SP
482,Angel Santana,702372,702372,sa3016560,,KC,OF,OF
483,Angel Solarte,678222,678222,sa3007037,,FA,OF,OF
484,Angel Tejada,698941,698941,sa3015744,,BAL,2B,2B
485,Angel Tello,702894,702894,sa3019121,,LAD,RP,RP
486,Angel Zarate,702311,702311,sa3020825,,CLE,OF,OF
487,Angel Zerpa,672582,672582,22717,11172,KC,RP,RP
488,Angelo Castellano,613546,613546,sa657521,10567,KC,3b,3b
489,Angeudis Santos,683649,683649,sa3009794,,MIA,SS,SS
490,Anibal Salas,807010,807010,sa3021102,,DET,OF,OF
491,Anibal Sanchez,434671,3284,3284,,FA,SP,SP
492,Anielson Buten,808004,808004,sa3021137,,CIN,3B,3B
493,Ankeily Feliz,702848,702848,sa3018803,,SF,RP,RP
494,Anthony Alford,546990,14329,14329,,FA,OF,OF
495,Anthony Banda,607455,607455,14706,9563,WSH,RP,RP
496,Anthony Baptist,806989,806989,sa3021088,,NYM,OF,OF
497,Anthony Bass,542914,542914,7982,8092,FA,RP,RP
498,Anthony Bemboom,621532,621532,13854,10618,BAL,C,C
499,Anthony Bender,669622,669622,19742,11205,MIA,RP,RP
500,Anthony Castro,621593,621593,19789,,FA,RP,RP
501,Anthony DeSclafani,543101,13050,13050,8786,SF,SP,SP
502,Anthony Garcia,678803,678803,sa3005924,,FA,OF,OF
503,Anthony Gose,543238,5097,5097,7938,CLE,RP,RP
504,Anthony Gutierrez,703152,703152,sa3018406,,TEX,OF,OF
505,Anthony Hall,689141,689141,sa3019987,,NYY,OF,OF
506,Anthony Kay,641743,641743,20387,10694,CHC,RP,RP
507,Anthony Maldonado,687424,687424,sa1169893,,MIA,RP,RP
508,Anthony Misiewicz,664948,664948,18152,10875,NYY,RP,RP
509,Anthony Molina,683627,683627,sa3009727,,TB,RP,RP
510,Anthony Mulrine,688226,688226,sa1170373,,LAA,C,C
511,Anthony Prato,668791,668791,sa1052903,,MIN,2B,2B
512,Anthony Quirion,688815,688815,sa3017477,,PHI,C,C
513,Anthony Rendon,543685,12861,12861,8225,LAA,3B,3B
514,Anthony Rizzo,519203,3473,3473,8018,NYY,1B,1B
515,Anthony Rodriguez,808490,808490,sa3021270,,MIA,OF,OF
516,Anthony Rodriguez,692377,692377,sa3015191,,SF,SS,SS
517,Anthony Santander,623993,623993,14551,9599,BAL,1B/OF,1B/OF
518,Anthony Seigler,678011,678011,sa3006894,10136,NYY,C,C
519,Anthony Servideo,676545,676545,sa3014472,,BAL,SS,SS
520,Anthony Solometo,696143,696143,sa3018259,,PIT,SP,SP
521,Anthony Swarzak,461872,7466,7466,,FA,RP,RP
522,Anthony Tandron,809779,809779,sa3021311,,SF,SS,SS
523,Anthony Veneziano,685107,685107,sa1115745,,KC,SP,SP
524,Anthony Vilar,681036,681036,sa3017660,,SD,C,C
525,Anthony Volpe,683011,683011,27647,11325,NYY,SS,SS
526,Anthuan Valencia,703188,703188,sa3018422,,CIN,2B,2B
527,Antoine Duplantis,663858,663858,sa3011224,,NYM,OF,OF
528,Antoine Kelly,681520,681520,sa3011135,,TEX,SP,SP
529,Antoni Flores,677602,677602,sa3005489,,FA,SS,SS
530,Antonio Cabello,679737,679737,sa3005600,,FA,OF,OF
531,Antonio Gomez,682625,682625,sa3008746,,NYY,C,C
532,Antonio Knowles,682087,682087,sa3017387,,LAD,RP,RP
533,Antonio Menendez,694674,694674,sa3018799,,TB,RP,RP
534,Antonio Nunez,657701,657701,,,TEX,SS,SS
535,Antonio Pimentel,808240,808240,sa3021214,,PIT,SS,SS
536,Antonio Pinero,665836,665836,sa917079,,FA,SS,SS
537,Antonio Santos,665733,665733,20383,,FA,RP,RP
538,Antonio Senzatela,622608,15488,15488,9297,COL,SP,SP
539,Antonio Velez,669163,669163,sa3014850,,BAL,SP,SP
540,Antony Gomez,808315,808315,sa3021242,,MIL,OF,OF
541,Antony Peguero,803433,803433,sa3018630,,MIA,OF,OF
542,Antwone Kelly,699008,699008,sa3015489,,PIT,SP,SP
543,Anyelo Encarnacion,699031,699031,sa3016157,,STL,2B,2B
544,Anyelo Gonzalez,808342,808342,sa3021256,,SF,C,C
545,Anyelo Marquez,808113,808113,sa3021178,,LAA,SS,SS
546,Anyelo Ovando,694041,694041,sa3015996,,SEA,RP,RP
547,Anyelo Reyes,686310,686310,sa3010882,,BAL,2B,2B
548,Aramis Garcia,605244,16925,16925,,PHI,C,C
549,Arbert Cipion,681832,681832,sa3008006,,MIL,OF,OF
550,Archie Bradley,605151,12918,12918,8628,MIA,RP,RP
551,Arden Pabst,641938,641938,sa858812,,ATL,C,C
552,Arfeni Batista,800248,800248,sa3018485,,SL,3B,3B
553,Argenis Angulo,656196,656196,sa829470,,FA,RP,RP
554,Ariel Almonte,694200,694200,sa3015708,,CIN,OF,OF
555,Ariel Castro,806966,806966,sa3021071,,MIN,OF,OF
556,Ariel Jurado,642558,642558,17030,9865,FA,SP,SP
557,Ariel Lebron,808360,808360,sa3021623,,HOU,OF,OF
558,Arismendy Alcantara,570489,10711,10711,,FA,2B,2B
559,Arison Jimenez,692419,692419,sa3015625,,TB,OF,OF
560,Aristides Aquino,606157,606157,15482,,FA,OF,OF
561,Arlison Rodriguez,800093,800093,sa3018823,,NYM,RP,RP
562,Armando Alvarez,669137,669137,sa913279,,SF,3b,3b
563,Armando Cruz,694182,694182,sa3015695,,WSH,SS,SS
564,Armando Sierra,699152,699152,sa3015805,,BOS,OF,OF
565,Armani Smith,669702,669702,sa918911,,MIN,OF,OF
566,Arnaldo Hernandez,642511,642511,sa828154,,MIL,SP,SP
567,Arnaldo Lantigua,806984,806984,sa3021084,,LAD,OF,OF
568,Arodys Vizcaino,527055,5498,5498,8135,FA,RP,RP
569,Arol Vera,691186,691186,sa3014687,,LAA,SS,SS
570,Aroldis Chapman,547973,10233,10233,7709,TEX,RP,RP
571,Arquedion Muller,700333,700333,sa3016559,,PHI,1B,1B
572,Arquimedes Gamboa,660614,660614,sa877497,,STL,SS,SS
573,Art Warren,605521,605521,18251,,NYY,RP,RP
574,Arturo De Freitas,679972,679972,sa3005939,,PHI,C,C
575,Arturo Guerrero,679552,679552,,,SEA,OF,OF
576,Arxy Hernandez,694065,694065,sa3015693,,CHW,SS,SS
577,Asa Lacy,669370,669370,sa3014423,11116,KC,SP,SP
578,Asbel Gonzalez,808706,808706,sa3021639,,KC,OF,OF
579,Asdrubal Cabrera,452678,4962,4962,6522,CIN,3B,1B/3B
580,Asher Wojciechowski,592879,10836,10836,,FA,SP,SP
581,Ashton Creal,689328,689328,sa3010048,,FA,OF,OF
582,Ashton Goudeau,623485,623485,15139,10742,DET,RP,RP
583,Ashton Izzi,802416,802416,,,SEA,P,P
584,Ashton McGee,671082,671082,sa3010334,,FA,1B,1B
585,Athanael Duarte,805744,805744,sa3019630,,LAA,3B,3B
586,Audie Jimenez,800495,800495,sa3019211,,SF,SS,SS
587,Austen Wade,667398,667398,sa3004930,,FA,OF,OF
588,Austen Williams,657117,657117,,,WSH,RP,RP
589,Austin Adams,613534,613534,13801,9531,ARI,RP,RP
590,Austin Aldeano,699054,699054,sa3016259,,CLE,SP,SP
591,Austin Allen,664119,664119,18083,,MIA,C,C
592,Austin Barnes,605131,12158,12158,9049,LAD,C,C
593,Austin Beck,675648,675648,sa3004055,10139,OAK,OF,OF
594,Austin Becker,678014,678014,sa3020465,,COL,RP,RP
595,Austin Bergner,666123,666123,sa3011122,,DET,SP,SP
596,Austin Bibens-Dirkx,502212,502212,9559,9653,FA,SP,SP
597,Austin Brice,592169,17237,17237,,MIN,RP,RP
598,Austin Briggs,682106,682106,sa3007261,,OAK,RP,RP
599,Austin Callahan,702472,702472,sa3017407,,CIN,3B,3B
600,Austin Charles,800051,800051,sa3020497,,KC,SS,SS
601,Austin Cox,680735,680735,24604,10934,KC,SP,SP
602,Austin Davis,656354,656354,17117,,FA,RP,RP
603,Austin Dean,621573,621573,18288,,FA,OF,1B/OF
604,Austin Dennis,681967,681967,sa3007650,,FA,OF,OF
605,Austin Faith,688542,688542,sa3014803,,NYM,SP,SP
606,Austin Gauthier,702789,702789,sa3017121,,LAD,SS,SS
607,Austin Gomber,596295,16561,16561,9847,COL,SP,SP
608,Austin Hansen,667712,667712,sa3006956,,HOU,SP,SP
609,Austin Hays,669720,669720,19363,9763,BAL,OF,OF
610,Austin Hedges,595978,12976,12976,8431,TEX,C,C
611,Austin Hendrick,690988,690988,sa3014521,10828,CIN,OF,OF
612,Austin Kitchen,685116,685116,sa3015124,,COL,SP,SP
613,Austin Listi,676730,676730,sa3004170,,FA,1B,1B
614,Austin Love,676153,676153,sa3017609,,STL,SP,SP
615,Austin Martin,668885,668885,sa3014454,10833,MIN,SS,SS
616,Austin Meadows,640457,640457,15672,9783,DET,OF,OF
617,Austin Murr,689456,689456,sa3016967,,DET,OF,OF
618,Austin Nola,543592,15941,15941,9504,SD,C,C
619,Austin Pope,687166,687166,sa3010816,,ARI,SP,SP
620,Austin Pruitt,643493,643493,15290,9517,OAK,RP,RP
621,Austin Rei,623300,623300,sa659079,,FA,C,C
622,Austin Riley,663586,663586,18360,9821,ATL,3B,3B
623,Austin Roberts,686762,686762,sa3010254,,MIA,RP,RP
624,Austin Romine,519222,5491,5491,8193,FA,C,C
625,Austin Schulfer,662165,662165,sa3007585,,MIN,SP,SP
626,Austin Schultz,681111,681111,sa3016958,,DET,OF,OF
627,Austin Shenton,668853,668853,sa3009869,,TB,3B,3B
628,Austin Slater,596103,596103,16153,9669,SF,OF,OF
629,Austin Smith,694518,694518,sa3017071,,ATL,RP,RP
630,Austin Vernon,694391,694391,sa3017138,,TB,RP,RP
631,Austin Voth,608723,15047,15047,9484,BAL,RP,RP
632,Austin Warner,677369,677369,sa3004494,,CHW,SP,SP
633,Austin Warren,681810,681810,24937,11246,LAA,RP,RP
634,Austin Wells,669224,669224,sa3014440,11599,NYY,C,C
635,Austin Wynns,642851,642851,15271,9828,COL,C,C
636,Avery Short,683008,683008,sa3011712,,ARI,SP,SP
637,Avery Weems,686830,686830,sa3010256,,TEX,RP,RP
638,Avisail Garcia,541645,5760,5760,8378,MIA,OF,OF
639,Axcel Peralta,683246,683246,sa3008852,,FA,1B,1B
640,Axel Andueza,672847,672847,sa3002712,,FA,C,C
641,Axel James,682794,682794,sa3008806,,FA,OF,OF
642,Axel Sanchez,692046,692046,sa3015601,,SEA,SS,SS
643,Axell De Paula,800258,800258,sa3018488,,HOU,OF,OF
644,B.J. Murray Jr.,681230,681230,sa3017287,,CHC,3B,3B
645,Bailey Dees,676442,676442,sa3017946,,NYY,RP,RP
646,Bailey Falter,663559,663559,20070,11171,PIT,SP,SP
647,Bailey Horn,690544,690544,sa3014493,,CHC,SP,SP
648,Bailey Ober,641927,641927,21224,11159,MIN,SP,SP
649,Bailey Reid,690232,690232,sa3014867,,NYM,RP,RP
650,Bairon Ledesma,813982,813982,sa3021320,,COL,SS,SS
651,Baron Radcliff,676288,676288,sa3014424,,PHI,OF,OF
652,Baron Stuart,685067,685067,sa3020888,,NYY,SP,SP
653,Barrett Loseke,667435,667435,sa3008243,,NYY,RP,RP
654,Bayron Lora,691178,691178,sa3014712,,TEX,OF,OF
655,Beau Brewer,806314,806314,sa3020013,,NYY,3B,3B
656,Beau Brieske,689225,689225,26079,11429,DET,SP,SP
657,Beau Brundage,663555,663555,sa3008246,,FA,OF,OF
658,Beau Burrows,663366,663366,18873,9962,FA,RP,RP
659,Beau Philip,685121,685121,sa1169595,,ATL,SS,SS
660,Beau Sulser,676641,676641,23420,11458,PIT,RP,RP
661,Beau Taylor,607333,607333,12384,,FA,C,C
662,Beck Way,694360,694360,sa3014462,,KC,SP,SP
663,Ben Bowden,641386,641386,20198,,PHI,RP,RP
664,Ben Bracewell,659070,659070,sa837103,,FA,RP,RP
665,Ben Braymer,664069,664069,20175,,COL,SP,SP
666,Ben Brown,676962,676962,sa3005122,,CHC,RP,RP
667,Ben DeLuzio,641512,641512,19644,,FA,OF,OF
668,Ben Gamel,592325,12160,12160,,SD,OF,OF
669,Ben Gobbel,806534,806534,sa3019870,,LAA,3B,3B
670,Ben Harris,677946,677946,sa3017779,,LAD,RP,RP
671,Ben Hecht,643357,643357,sa738501,,CHC,RP,RP
672,Ben Heller,621294,15100,15100,9426,ATL,RP,RP
673,Ben Hernandez,690989,690989,sa3014541,,KC,SP,SP
674,Ben Holmes,592411,592411,sa549147,,FA,RP,RP
675,Ben Joyce,690829,690829,31461,11754,LAA,RP,RP
676,Ben Kudrna,695667,695667,sa3018253,,KC,SP,SP
677,Ben Leeper,663510,663510,sa3014907,,CHC,RP,RP
678,Ben Lively,594902,594902,14932,8960,CIN,SP,SP
679,Ben Madison,681823,681823,sa3008173,,SF,RP,RP
680,Ben Malgeri,701162,701162,sa3016975,,DET,OF,OF
681,Ben Norman,680421,680421,sa3018376,,CHW,OF,OF
682,Ben Ramirez,668756,668756,sa3016950,,SEA,2B,2B
683,Ben Rice,700250,700250,sa3016974,,NYY,C,C
684,Ben Rortvedt,666163,666163,20287,11158,NYY,C,C
685,Ben Ross,805346,805346,sa3020353,,MIN,SS,SS
686,Ben Rowen,594985,10983,10983,,FA,RP,RP
687,Ben Ruta,670352,670352,sa918694,,FA,OF,OF
688,Benjamin Cowles,701496,701496,sa3016976,,NYY,SS,SS
689,Benjamin Metzinger,690902,690902,sa3019927,,MIL,3B,3B
690,Benjamin Pelletier,647311,647311,sa876134,,FA,OF,OF
691,Benjamin Sems,686680,686680,sa3017161,,COL,3B,3B
692,Bennett Hostetler,702315,702315,sa3017120,,MIA,3B,3B
693,Bennett Sousa,656986,656986,21345,10903,MIL,RP,RP
694,Benny Montgomery,695603,695603,sa3017169,,COL,OF,OF
695,Benyamin Bailey,686397,686397,sa3009343,,FA,OF,OF
696,Bernardo Flores Jr.,641576,641576,19561,,TEX,RP,RP
697,Bernardo Zabala,806523,806523,sa3019910,,ARI,C,C
698,Bernie Martinez,689852,689852,sa3010142,,SEA,RP,RP
699,Bijon Boyd,622196,622196,sa657987,,FA,OF,OF
700,Billy Cook,695257,695257,sa3017021,,BAL,OF,OF
701,Billy Hamilton,571740,10199,10199,8229,CHW,OF,OF
702,Billy Lescher,676737,676737,sa3004471,,DET,RP,RP
703,Billy McKinney,641856,15654,15654,8939,NYY,OF,1B/OF
704,Bjay Cooke,805737,805737,sa3019807,,OAK,SS,SS
705,Blade Tidwell,694918,694918,sa3020177,,NYM,SP,SP
706,Bladimir De La Rosa,684517,684517,sa3009331,,FA,SS,SS
707,Bladimir Restituyo,678837,678837,sa3006621,,COL,2B,2B
708,Blaine Crim,688760,688760,sa3010170,,TEX,1B,1B
709,Blaine Hardy,543278,6499,6499,,FA,RP,RP
710,Blaine Knight,667421,667421,sa3008532,,BAL,RP,RP
711,Blaine McIntosh,687557,687557,sa3011665,,NYM,OF,OF
712,Blair Calvo,663971,663971,25416,11654,DET,RP,RP
713,Blair Henley,668874,668874,sa3011335,,HOU,SP,SP
714,Blake Bass,664194,664194,sa875190,,TEX,RP,RP
715,Blake Beers,676275,676275,sa3018004,,OAK,SP,SP
716,Blake Burkhalter,686628,686628,,,ATL,P,P
717,Blake Cederlind,664977,664977,20344,10773,FA,RP,RP
718,Blake Dunn,694362,694362,sa3016823,,CIN,OF,OF
719,Blake Goldsberry,688910,688910,sa3014978,,COL,RP,RP
720,Blake Holub,700183,700183,sa3018147,,DET,RP,RP
721,Blake Hunt,675448,675448,sa3004153,,TB,C,C
722,Blake Parker,453284,5224,5224,,FA,RP,RP
723,Blake Perkins,663368,663368,19921,11719,MIL,OF,OF
724,Blake Rambusch,800683,800683,sa3020008,,SEA,2B,2B
725,Blake Rivera,669690,669690,sa3008261,,SF,SP,SP
726,Blake Robertson,687545,687545,sa3020200,,TB,1B,1B
727,Blake Rutherford,666164,666164,19957,10140,WSH,OF,OF
728,Blake Sabol,666165,666165,25805,11728,SF,C/OF,C/OF
729,Blake Snell,605483,13543,13543,9328,SD,SP,SP
730,Blake Swihart,596119,13176,13176,,FA,C,C/OF
731,Blake Taylor,642130,642130,16418,10708,FA,RP,RP
732,Blake Tiberi,669723,669723,sa874235,,FA,2B,2B
733,Blake Townsend,678620,678620,sa3010125,,SEA,RP,RP
734,Blake Trahan,664167,664167,,10091,CIN,SS,SS
735,Blake Treinen,595014,12572,12572,8756,LAD,RP,RP
736,Blake Walston,686796,686796,sa3011814,11033,ARI,SP,SP
737,Blake Weiman,676620,676620,sa3004211,,SEA,RP,RP
738,Blake Workman,682002,682002,sa3007856,,ARI,RP,RP
739,Blane Abeyta,686588,686588,sa3014975,,NYY,SP,SP
740,Blayberg Diaz,691600,691600,sa3015352,,MIL,C,C
741,Blayne Enlow,669416,669416,sa3005117,10141,MIN,SP,SP
742,Blaze Alexander,677942,677942,sa3007742,10142,ARI,SS,SS
743,Blaze Jordan,691458,691458,sa3014537,,BOS,3B,3B
744,Bligh Madris,676632,676632,20054,11500,FA,OF,1B/OF
745,Bo Bichette,666182,666182,19612,9820,TOR,SS,SS
746,Bo Naylor,666310,666310,21865,10143,CLE,C,C
747,Bo Takahashi,649963,649963,sa830370,,FA,SP,SP
748,Bobby Bradley,656252,656252,17278,,FA,1B,1B
749,Bobby Dalbec,666915,666915,19966,10144,BOS,1B/3B,1B/3B
750,Bobby Milacki,673872,673872,sa3007216,,SD,RP,RP
751,Bobby Miller,676272,676272,27483,11073,LAD,SP,SP
752,Bobby Wahl,592833,592833,14832,,FA,RP,RP
753,Bobby Witt Jr.,677951,677951,25764,10932,KC,SS/3B,SS/3B
754,Bodi Rascon,686938,686938,sa3011849,,SD,SP,SP
755,Bowden Francis,670102,670102,20548,11130,TOR,RP,RP
756,Bracewell Taveras,808145,808145,sa3021193,,STL,SS,SS
757,Brad Boxberger,502202,10133,10133,8319,CHC,RP,RP
758,Brad Brach,542960,6627,6627,,FA,RP,RP
759,Brad Deppermann,656368,656368,sa3011801,,FA,SP,SP
760,Brad Hand,543272,9111,9111,8086,ATL,RP,RP
761,Brad Keller,641745,641745,15734,9936,KC,SP,SP
762,Brad Malm,694246,694246,,,NYM,,
763,Brad Miller,543543,12775,12775,8533,TEX,3B/OF,3B/OF
764,Brad Peacock,502748,5401,5401,,FA,RP,RP
765,Brad Wieck,623364,623364,16390,9912,CHC,RP,RP
766,Braden Bishop,623323,623323,17806,,FA,OF,OF
767,Braden Bristo,668754,668754,20494,,DET,RP,RP
768,Braden Olthoff,687467,687467,sa3017654,,LAA,SP,SP
769,Braden Scott,685310,685310,sa3018143,,TOR,RP,RP
770,Braden Shewmake,669699,669699,25817,10848,ATL,SS,SS
771,Braden Shipley,640463,15158,15158,,SEA,RP,RP
772,Braden Zarbnisky,675640,675640,sa3014791,,PHI,RP,RP
773,Bradlee Beesley,686977,686977,sa3015097,,CHC,OF,OF
774,Bradley Blalock,687134,687134,sa3011809,,MIL,SP,SP
775,Bradley Brehmer,682017,682017,sa3020828,,BAL,SP,SP
776,Bradley Hanner,690440,690440,sa3010837,,CLE,RP,RP
777,Bradley Roney,605448,605448,sa598926,,FA,RP,RP
778,Bradley Zimmer,605548,605548,16221,,BOS,OF,OF
779,Bradley Zunica,650531,650531,sa875647,,FA,1B,1B
780,Brady Allen,680918,680918,sa3018098,,DET,OF,OF
781,Brady Hill,687984,687984,sa3020559,,COL,RP,RP
782,Brady House,691781,691781,sa3017694,,WSH,SS,SS
783,Brady Lail,621078,14707,14707,,FA,RP,RP
784,Brady McConnell,669381,669381,sa3010331,,KC,SS,SS
785,Brady Policelli,670149,670149,sa918279,,FA,C,C
786,Brady Puckett,657252,657252,sa829632,,MIA,RP,RP
787,Brady Singer,663903,663903,25377,10145,KC,SP,SP
788,Brady Smith,672280,672280,sa3015143,,FA,C,C
789,Brady Whalen,669714,669714,sa918278,,SF,1B,1B
790,Braeden Ogle,669180,669180,sa917989,10911,FA,RP,RP
791,Braedon Karpathios,701682,701682,sa3019863,,SD,OF,OF
792,Brahian Silva,691906,691906,sa3016753,,PHI,C,C
793,Braian Fernandez,678658,678658,sa3005751,,FA,OF,OF
794,Braiden Ward,685274,685274,sa3017332,,COL,OF,OF
795,Brailer Guerrero,806967,806967,,,TB,,
796,Brailin Pascual,808217,808217,sa3021201,,CHC,2B,2B
797,Brailyn Marquez,666622,666622,21896,10817,CHC,SP,SP
798,Brainer Bonaci,682900,682900,sa3008836,,BOS,SS,SS
799,Branden Boissiere,680998,680998,sa3017558,,WSH,1B,1B
800,Branden Fryman,670210,670210,sa3010853,,FA,SS,SS
801,Branden Kline,571858,571858,14101,,FA,RP,RP
802,Branden Noriega,804447,804447,sa3020867,,CHC,SP,SP
803,Brando Mayea,806963,806963,sa3020679,,NYY,OF,OF
804,Brandol Mezquita,678841,678841,sa3006201,,ATL,OF,OF
805,Brandon Bailey,669064,669064,,,CHW,P,P
806,Brandon Barriera,702255,702255,sa3020683,,TOR,SP,SP
807,Brandon Belt,474832,10264,10264,8019,TOR,1B,1B
808,Brandon Bielak,656232,656232,19866,11000,HOU,SP,SP
809,Brandon Birdsell,669361,669361,sa3020797,,CHC,SP,SP
810,Brandon Bossard,670192,670192,sa3015050,,CHW,2B,2B
811,Brandon Brennan,592165,13527,13527,9214,FA,RP,RP
812,Brandon Crawford,543063,5343,5343,8076,SF,SS,SS
813,Brandon Dickson,505447,505447,6979,,FA,RP,RP
814,Brandon Dixon,641525,641525,15214,9809,SD,1B/OF,1B/OF
815,Brandon Drury,592273,11615,11615,8931,LAA,1B/2B/ 3B,1B/2B/ 3B
816,Brandon Dufault,679555,679555,sa3017257,,LAA,RP,RP
817,Brandon Eisert,685126,685126,sa3014798,,TOR,RP,RP
818,Brandon Finnegan,605232,16208,16208,,FA,SP,SP
819,Brandon Hernandez,683847,683847,sa3009835,,FA,3B,3B
820,Brandon Howlett,680914,680914,sa3007745,,FA,3B,3B
821,Brandon Hughes,676714,676714,23460,11471,CHC,RP,RP
822,Brandon Johnson,699489,699489,sa3020610,,KC,RP,RP
823,Brandon Kintzler,445213,9939,9939,,FA,RP,RP
824,Brandon Knarr,687822,687822,sa3015005,,MIL,SP,SP
825,Brandon Komar,688162,688162,sa3010630,,STL,SP,SP
826,Brandon League,434181,434181,,,KC,P,P
827,Brandon Leibrandt,605335,605335,16135,,FA,RP,RP
828,Brandon Lewis,686781,686781,sa3010035,,LAD,3B,3B
829,Brandon Linares,678376,678376,sa3006182,,FA,OF,OF
830,Brandon Lockridge,663604,663604,sa3006856,,NYY,OF,OF
831,Brandon Lowe,664040,664040,18882,10068,TB,2B,2B
832,Brandon Marsh,669016,669016,20202,10146,PHI,OF,OF
833,Brandon Martorano,668785,668785,sa918686,,SF,C,C
834,Brandon McIlwain,666140,666140,sa3015076,,NYM,OF,OF
835,Brandon Nimmo,607043,12927,12927,8955,NYM,OF,OF
836,Brandon Parker,688556,688556,sa1169878,,ATL,OF,OF
837,Brandon Pfaadt,694297,694297,27782,11586,ARI,SP,SP
838,Brandon Schaeffer,801755,801755,sa3020751,,SEA,SP,SP
839,Brandon Snyder,474319,9856,9856,,FA,3B,3B
840,Brandon Valenzuela,678218,678218,sa3005729,,SD,C,C
841,Brandon Waddell,663399,663399,18347,,FA,RP,RP
842,Brandon Wagner,643590,643590,sa738979,,FA,1B,1B
843,Brandon Walter,687888,687888,26056,11608,BOS,RP,RP
844,Brandon White,669155,669155,sa3010011,,FA,OF,OF
845,Brandon Williamson,682227,682227,25463,10877,CIN,SP,SP
846,Brandon Woodruff,605540,605540,16162,9678,MIL,SP,SP
847,Brandon Workman,519443,11428,11428,,FA,RP,RP
848,Brandon Young,687064,687064,sa3014926,,BAL,SP,SP
849,Brandy Rosario,698955,698955,sa3016547,,FA,2B,2B
850,Brandyn Sittinger,670087,670087,19192,,FA,RP,RP
851,Brannon Jordan,687561,687561,sa3017814,,MIL,RP,RP
852,Branny De Oleo,808067,808067,sa3021160,,NYM,SS,SS
853,Brant Hurter,676428,676428,sa3018091,,DET,SP,SP
854,Brantley Bell,664009,664009,sa875352,,FA,3b,3b
855,Braulio Vasquez,670877,670877,sa924858,,FA,2B,2B
856,Braxton Ashcraft,677952,677952,sa3008470,,PIT,SP,SP
857,Braxton Fulford,690924,690924,sa3017164,,COL,C,C
858,Braxton Garrett,666129,666129,21844,10147,MIA,SP,SP
859,Braxton Lee,657658,657658,16839,,FA,OF,OF
860,Braxton Martinez,664097,664097,sa3005373,,FA,3B,3B
861,Braxton Roxby,694820,694820,sa3014811,,CIN,RP,RP
862,Brayan Bello,678394,678394,23920,11362,BOS,SP,SP
