#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
35,Aaron Pinto,681259,681259,sa3006823,,FA,RP,RP
36,Aaron Sabato,693306,693306,sa3014494,,MIN,1B,1B
37,Aaron Sanchez,592717,11490,11490,8719,MIN,RP,RP
38,Aaron Schunk,668845,668845,sa3009957,11079,COL,3B,3B
39,Aaron Shackelford,687823,687823,sa1169950,,PIT,3B,3B
40,Aaron Shortridge,663336,663336,sa3006759,10912,PIT,SP,SP
41,Aaron Slegers,642083,642083,15231,,FA,RP,RP
42,Aaron Whitefield,664334,664334,19938,11067,FA,OF,OF
43,Aaron Zavala,701648,701648,sa3017665,,TEX,OF,OF
44,Abdias De La Cruz,703192,703192,sa3019401,,ARI,SS,SS
45,Abdiel Layer,676075,676075,sa3007291,,SF,SS,SS
46,Abdiel Mendoza,665959,665959,sa916829,,TOR,SP,SP
47,Abel Bastidas,694201,694201,sa3015709,,DET,SS,SS
48,Abel De Leon,800523,800523,sa3018585,,CHC,C,C
49,Abel Lorenzo,806867,806867,sa3021831,,LAD,OF,OF
50,Abel Noguera,683558,683558,sa3009308,,TEX,C,C
51,Abelaldo Lopez,691445,691445,sa3015545,,DET,OF,OF
52,Abiezel Ramirez,672656,672656,sa3003282,,TB,SS,SS
53,Abimelec Ortiz,694673,694673,sa3016926,,TEX,1B,1B
54,Abner Uribe,682842,682842,25327,11664,MIL,RP,RP
55,Abraham Almonte,501659,5486,5486,,NYM,OF,OF
56,Abraham Nunez,808041,808041,sa3021156,,CHW,OF,OF
57,Abraham Toro,647351,647351,19844,10001,MIL,2B/3B,2B/3B
58,Abrahan Gutierrez,670868,670868,sa3004263,10373,PIT,C,C
59,Abrahan Ramirez,800254,800254,sa3018943,,NYY,2B,2B
60,Adael Amador,691182,691182,sa3014682,,COL,SS,SS
61,Adalberto Mejia,606167,13188,13188,,FA,RP,RP
62,Adalberto Mondesi,609275,13769,13769,8665,BOS,SS,SS
63,Adam Cimber,643256,643256,15288,10016,TOR,RP,RP
64,Adam Conley,543045,14457,14457,,FA,RP,RP
65,Adam Crampton,686956,686956,sa3019944,,BAL,2B,2B
66,Adam Duvall,594807,10950,10950,8829,BOS,OF,OF
67,Adam Eaton,594809,11205,11205,,FA,OF,OF
68,Adam Engel,641553,15082,15082,9572,SEA,OF,OF
69,Adam Frazier,624428,15223,15223,9387,BAL,2B/OF,2B/OF
70,Adam Hackenberg,680753,680753,sa3017041,,CHW,C,C
71,Adam Hall,647228,647228,sa3005077,10118,BAL,SS,SS
72,Adam Haseley,656514,656514,19878,10119,CHW,OF,OF
73,Adam Hill,663597,663597,sa876313,,SEA,SP,SP
74,Adam Kerner,676301,676301,sa3014938,,FA,C,C
75,Adam Kloffenstein,680572,680572,sa3008578,10120,TOR,SP,SP
76,Adam Kolarek,592473,592473,10843,9699,LAD,RP,RP
77,Adam Laskey,669445,669445,sa3014851,,CHC,RP,RP
78,Adam Leverett,687190,687190,sa1169991,,PHI,SP,SP
79,Adam Macko,671936,671936,sa3011555,,TOR,SP,SP
80,Adam Maier,683264,683264,,,ATL,P,P
81,Adam Mazur,800049,800049,sa3020815,,SD,SP,SP
82,Adam McKillican,688015,688015,sa3017687,,TEX,RP,RP
83,Adam Morgan,605388,12580,12580,,FA,RP,RP
84,Adam Oller,670124,670124,20132,11306,SEA,RP,RP
85,Adam Ottavino,493603,1247,1247,7037,NYM,RP,RP
86,Adam Plutko,592644,15846,15846,,FA,RP,RP
87,Adam Retzbach,806273,806273,sa3019946,,BAL,C,C
88,Adam Scott,681792,681792,sa3006826,,CLE,RP,RP
89,Adam Seminaris,694372,694372,sa3015010,,MIL,SP,SP
90,Adam Shoemaker,692248,692248,sa3017888,,ATL,SP,SP
91,Adam Stone,688636,688636,sa3020944,,NYY,RP,RP
92,Adam Wainwright,425794,2233,2233,4105,STL,SP,SP
93,Adam Warren,476589,9029,9029,,FA,RP,RP
94,Adam Wolf,663684,663684,sa3007587,,DET,SP,SP
95,Adam Zebrowski,700845,700845,sa3017221,,ATL,C,C
96,Adan Chacon,807960,807960,sa3021121,,COL,1B,1B
97,Adan Sanchez,703199,703199,sa3018431,,CHC,C,C
98,Adanson Cruz,677620,677620,sa3005722,,STL,OF,OF
99,Adbert Alzolay,640470,640470,17859,9886,CHC,RP,RP
100,Addison Barger,680718,680718,sa3006910,11596,TOR,SS,SS
101,Addison Russ,676754,676754,sa3004106,11022,FA,RP,RP
102,Adeiny Hechavarria,588751,10459,10459,,KC,2B/3B,2B/3B
103,Aderlin Rodriguez,573669,573669,sa511026,,FA,3b,3b
104,Adinso Reyes,682632,682632,sa3008750,,DET,SS,SS
105,Adisyn Coffey,676249,676249,sa3014738,,CHW,RP,RP
106,Adley Rutschman,668939,668939,26288,10704,BAL,C,C
107,Adolis Garcia,666969,666969,19287,9964,TEX,OF,OF
108,Adonis Garcia,611177,611177,,,ATL,3B,3B
109,Adonis Medina,658431,658431,19903,,FA,RP,RP
110,Adony Mejia,684093,684093,sa3008924,,PHI,C,C
111,Adrian Chaidez,686585,686585,sa3017417,,HOU,SP,SP
112,Adrian De Horta,641506,641506,sa737857,10609,TB,SP,SP
113,Adrian Del Castillo,680728,680728,sa3016957,,ARI,C,C
114,Adrian Florencio,684876,684876,sa3010569,,PIT,SP,SP
115,Adrian Garcia,805051,805051,sa3018637,,SEA,C,C
116,Adrian Gil,808691,808691,sa3021856,,CHW,3B,3B
117,Adrian Hernandez,681753,681753,sa3006177,,TOR,RP,RP
118,Adrian Hernandez,677600,677600,sa3005487,10122,NYM,OF,OF
119,Adrian Houser,605288,12718,12718,9175,MIL,SP,SP
120,Adrian Ibarra,808532,808532,sa3021283,,MIA,1B,1B
121,Adrian Martinez,661309,661309,21023,11320,OAK,RP,RP
122,Adrian Meza,807977,807977,sa3021127,,TOR,SS,SS
123,Adrian Morejon,670970,670970,20039,10123,SD,SP,SP
124,Adrian Ogando,702890,702890,sa3017617,,WSH,RP,RP
125,Adrian Perez,692023,692023,sa3016106,,SD,3B,3B
126,Adrian Pinto,691437,691437,sa3015542,,TOR,2B,2B
127,Adrian Placencia,691269,691269,sa3014688,,LAA,SS,SS
128,Adrian Rondon,660632,660632,sa877519,,FA,SS,SS
129,Adrian Sampson,592716,13339,13339,9382,CHC,RP,RP
130,Adrian Santana,801269,801269,sa3018876,,CHC,RP,RP
131,Adrian Sugastey,692368,692368,sa3015190,,SF,C,C
132,Adriander Mejia,808337,808337,sa3021253,,BAL,C,C
133,Adriel Cuello,811231,811231,sa3021313,,TEX,SS,SS
134,Adriel Sotolongo,699084,699084,sa3015296,,FA,3B,3B
135,Aeverson Arteaga,692348,692348,sa3014707,,SF,SS,SS
136,Agnnel Escobar,800169,800169,sa3018463,,PHI,SS,SS
137,Agustin Acosta,802528,802528,sa3018627,,LAD,OF,OF
138,Agustin Ramirez,682663,682663,sa3009276,,NYY,C,C
139,Agustin Ruiz,672361,672361,sa3004149,,NYM,OF,OF
140,Ahbram Liendo,699157,699157,sa3016173,,BOS,2B,2B
141,Aidan Anderson,689379,689379,sa3011250,,TEX,RP,RP
142,Aidan Curry,695778,695778,sa3015334,,TEX,SP,SP
143,Aiverson Rodriguez,682864,682864,sa3008824,,COL,SS,SS
144,AJ Graffanino,664690,664690,sa3008030,,FA,SS,SS
145,AJ Pollock,572041,9256,9256,7681,SEA,OF,OF
146,AJ Smith-Shawver,700363,700363,29960,11774,ATL,SP,SP
147,Akeem Bostick,641384,641384,15979,,FA,RP,RP
148,Akil Baddoo,668731,668731,22168,10124,DET,OF,OF
149,Alain Camou,800126,800126,sa3018450,,SD,2B,2B
150,Alan Busenitz,641427,641427,15239,9685,CIN,RP,RP
151,Alan Carter,802949,802949,sa3020817,,LAA,RP,RP
152,Alan Marrero,669909,669909,sa918102,,FA,C,C
153,Alan Mejia,683013,683013,sa3008420,,NYY,OF,OF
154,Alan Mundo,678426,678426,sa3005688,,SD,RP,RP
155,Alan Rangel,660604,660604,sa877578,,ATL,SP,SP
156,Alan Roden,702176,702176,sa3020212,,TOR,OF,OF
157,Alan Strong,681841,681841,sa3006768,,FA,SP,SP
158,Alan Trejo,676701,676701,20056,11036,COL,2B/SS,2B/SS
159,Alaska Abney,685095,685095,sa3017308,,CLE,RP,RP
160,Alberis Ferrer,678910,678910,sa3005584,,MIL,SS,SS
161,Albert Abreu,656061,656061,17485,9895,NYY,RP,RP
162,Albert Almora Jr.,546991,14109,14109,,FA,OF,OF
163,Albert Avila,678909,678909,sa3006204,,FA,OF,OF
164,Albert Carpio,800330,800330,sa3018518,,ARI,SS,SS
165,Albert Fabian,683546,683546,sa3008888,,SD,OF,OF
166,Albert Feliz,682765,682765,sa3008799,,BOS,OF,OF
167,Albert Gutierrez,808212,808212,sa3021200,,CHC,1B,1B
168,Albert Jerez,680858,680858,sa3008378,,FA,SS,SS
169,Albert Lee,663529,663529,sa3010146,,FA,SS,SS
170,Alberto Baldonado,593604,593604,11812,11277,FA,RP,RP
171,Alberto Barriga,800569,800569,sa3018595,,ARI,C,C
172,Alberto Bernal,682866,682866,sa3008825,,FA,1B,1B
173,Alberto Hernandez,800516,800516,sa3018582,,HOU,SS,SS
174,Alberto Mendez,800160,800160,sa3018458,,CLE,SS,SS
175,Alberto Mota,699215,699215,sa3016712,,TEX,RP,RP
176,Alberto Rodriguez,679754,679754,sa3005603,,SEA,OF,OF
177,Albertson Asigen,692694,692694,sa3016639,,BOS,OF,OF
178,Albertus Barber,673766,673766,sa1172728,,FA,RP,RP
179,Alcides Escobar,444876,6310,6310,,FA,SS,SS
180,Aldalay Kolokie,813985,813985,sa3021321,,COL,OF,OF
181,Aldenis Sanchez,672479,672479,sa3003222,,NYY,OF,OF
182,Aldo Ramirez,2022680048,2022680048,,,WSH,P,P
183,Aldrem Corredor,625506,625506,sa736852,,PHI,OF,OF
184,Aldrich De Jongh,680884,680884,sa3007974,,FA,OF,OF
185,Aldrin Lucas,691492,691492,sa3015554,,KC,C,C
186,Aldry Acosta,672755,672755,sa3002794,,LAD,RP,RP
187,Alec Barger,681897,681897,sa3010566,,ATL,SP,SP
188,Alec Bettinger,676424,676424,20312,,FA,RP,RP
189,Alec Bohm,664761,664761,21618,10125,PHI,1B/3B,1B/3B
190,Alec Burleson,676475,676475,27615,11421,STL,OF,OF
191,Alec Marsh,679525,679525,27451,11144,KC,SP,SP
192,Alec Mills,621219,13834,13834,9204,CIN,SP,SP
193,Alec Sayre,805297,805297,sa3020283,,MIN,OF,OF
194,Alec Willis,701650,701650,,,STL,P,P
195,Aledmys Diaz,649557,15937,15937,9269,OAK,2B/SS/ 3B/OF,1B/2B/ SS/3B/OF
196,Alejandro Gomez,702901,702901,sa3017618,,NYY,RP,RP
197,Alejandro Hidalgo,691576,691576,sa3015151,,MIN,SP,SP
198,Alejandro Kirk,672386,672386,22581,10851,TOR,C,C
199,Alejandro Loaiza,700335,700335,sa3016195,,SL,C,C
200,Alejandro Manzano,703835,703835,sa3019125,,OAK,SP,SP
201,Alejandro Mateo,670376,670376,sa918495,,CHW,RP,RP
202,Alejandro Melean,678287,678287,sa3006815,,TOR,SP,SP
203,Alejandro Nunez,805168,805168,sa3018977,,HOU,SS,SS
204,Alejandro Osuna,696030,696030,sa3015127,,TEX,OF,OF
205,Alejandro Pie,682636,682636,sa3008754,10374,TB,SS,SS
206,Alejandro Rios,800313,800313,sa3018511,,ARI,C,C
207,Alejo Lopez,664670,664670,21127,11230,CIN,2B,2B
208,Alek Jacob,689690,689690,29628,11824,SD,RP,RP
209,Alek Manoah,666201,666201,26410,10854,TOR,SP,SP
210,Alek Thomas,677950,677950,23792,10126,ARI,OF,OF
211,Alen Hanson,593700,12926,12926,,FA,2B,2B/OF
212,Alerick Soularie,669442,669442,sa3014436,,MIN,2B,2B
213,Alex Avila,488671,7476,7476,,FA,C,C
214,Alex Binelas,681323,681323,sa3017044,,BOS,3B,3B
215,Alex Blandino,607468,16271,16271,,FA,1B,1B
216,Alex Bregman,608324,17678,17678,9415,HOU,3B,3B
217,Alex Bustamante,806628,806628,sa3020631,,NYY,RP,RP
218,Alex Call,669743,669743,19296,10520,WSH,OF,OF
219,Alex Claudio,592222,12890,12890,8868,MIL,RP,RP
220,Alex Cobb,502171,6562,6562,8058,SF,SP,SP
221,Alex Colome,517008,6661,6661,8505,CHW,RP,RP
222,Alex Cornwell,676498,676498,sa3017501,,STL,SP,SP
223,Alex De Goti,621008,621008,19477,,MIN,2B,2B
224,Alex De Jesus,682942,682942,sa3008842,,TOR,SS,SS
225,Alex Dickerson,543105,12649,12649,,FA,OF,OF
226,Alex Erro,690622,690622,sa3010177,,BOS,C,C
227,Alex Faedo,656412,656412,19874,10127,DET,SP,SP
228,Alex FaGalde,676891,676891,sa3004602,10889,STL,SP,SP
229,Alex Freeland,690976,690976,sa3020653,,LAD,SS,SS
230,Alex Hall,673064,673064,sa3007023,,LAD,C,C
231,Alex Hoppe,695380,695380,sa3020836,,BOS,RP,RP
232,Alex Iadisernia,805280,805280,sa3019867,,STL,OF,OF
233,Alex Isola,684576,684576,sa1170516,,MIN,C,C
234,Alex Jackson,656577,656577,17276,8963,MIL,C,C
235,Alex Kirilloff,666135,666135,20325,10128,MIN,1B/OF,1B/OF
236,Alex Lange,656638,656638,19883,11062,DET,RP,RP
237,Alex Mauricio,676089,676089,sa3004337,,NYY,RP,RP
238,Alex McFarlane,686934,686934,sa3020633,,PHI,SP,SP
239,Alex McGarry,685127,685127,sa3015015,,CIN,1B,1B
240,Alex McKenna,665173,665173,sa3008003,,HOU,OF,OF
241,Alex McRae,656725,656725,16317,,FA,RP,RP
242,Alex Phillips,641974,641974,sa3008595,,MIN,RP,RP
243,Alex Ramirez,691267,691267,sa3014695,,NYM,OF,OF
244,Alex Reyes,621052,15015,15015,8973,LAD,RP,RP
245,Alex Santos II,691012,691012,sa3014684,,HOU,SP,SP
246,Alex Scherff,669085,669085,sa3005397,,MIN,RP,RP
247,Alex Segal,669393,669393,sa919036,,ATL,RP,RP
248,Alex Speas,666208,666208,21859,10985,TEX,RP,RP
249,Alex Troop,675960,675960,sa915638,,WSH,SP,SP
250,Alex Valverde,663820,663820,sa3005207,,NYM,SP,SP
251,Alex Verdugo,657077,657077,17027,9757,BOS,OF,OF
252,Alex Vesia,681911,681911,25007,10784,LAD,RP,RP
253,Alex Wells,649144,649144,19845,,FA,RP,RP
254,Alex Wood,622072,13781,13781,8506,SF,SP,SP
255,Alex Young,622065,622065,18333,10644,CIN,RP,RP
256,Alex Zapete,682805,682805,sa3008811,,FA,3B,3B
257,Alexander Albertus,800316,800316,sa3018950,,LAD,2B,2B
258,Alexander Benua,699229,699229,sa3015817,,ARI,OF,OF
259,Alexander Campos,672628,672628,sa3002852,,OAK,SS,SS
260,Alexander Canario,672744,672744,sa3003316,10129,CHC,OF,OF
261,Alexander Cornielle,529017,529017,sa3011779,,MIL,SP,SP
262,Alexander Destino,656369,656369,sa3004031,,FA,OF,OF
263,Alexander Garcia,808017,808017,sa3021142,,SD,1B,1B
264,Alexander Guillen,642565,642565,sa737454,,FA,RP,RP
265,Alexander Hernandez,672475,672475,sa3002696,,FA,SS,SS
266,Alexander Holderbach,681901,681901,sa3006789,,FA,C,C
267,Alexander Martinez,800329,800329,sa3018517,,ATL,C,C
268,Alexander Mojica,683549,683549,sa3008889,,PIT,3B,3B
269,Alexander Ovalles,678900,678900,sa3005781,,TB,OF,OF
270,Alexander Palma,620444,620444,sa739541,,FA,OF,OF
271,Alexander Perez,691623,691623,sa3015572,,MIL,2B,2B
272,Alexander Ramirez,682643,682643,sa3008757,,LAA,OF,OF
273,Alexander Suarez,683665,683665,sa3008915,,SF,OF,OF
274,Alexander Vallecillo,699132,699132,sa3016034,,MIL,SP,SP
275,Alexander Vargas,683061,683061,sa3008851,10375,NYY,SS,SS
276,Alexander Vizcaino,669805,669805,sa920272,,FA,SP,SP
277,Alexeis Azuaje,682766,682766,sa3009286,,PHI,SS,SS
278,Alexfri Planez,678413,678413,sa3005515,,CLE,OF,OF
279,Alexis Diaz,664747,664747,21132,11350,CIN,RP,RP
280,Alexis Feliz,692415,692415,sa3016114,,FA,2B,2B
281,Alexis Hernandez,692562,692562,sa3015642,,BOS,OF,OF
282,Alexis Hernandez,703161,703161,sa3018413,,CHC,SS,SS
283,Alexis Pantoja,656822,656822,sa829182,,FA,SS,SS
284,Alexis Torres,666145,666145,sa918010,,FA,2B,2B
285,Alfonso Rivas,663845,663845,21560,11272,SD,1B,1B
286,Alfonzo Martinez,808273,808273,sa3021225,,TB,OF,OF
287,Alfred Lewis,674630,674630,sa3015014,,COL,C,C
288,Alfred Vega,678758,678758,sa3006495,,BAL,SP,SP
289,Alfredo Alcantara,807643,807643,sa3022184,,CIN,SS,SS
290,Alfredo Duno,806957,806957,sa3021066,,CIN,DH,DH
291,Alfredo Rodriguez,670895,670895,sa922180,,FA,SS,SS
292,Alfredo Ruiz,701619,701619,sa3017506,,STL,RP,RP
293,Alfredo Velasquez,800414,800414,sa3018556,,BAL,2B,2B
294,Alfredo Zarraga,700287,700287,sa3018276,,TB,RP,RP
295,Ali Sanchez,645305,645305,18551,10752,ARI,C,C
296,Alika Williams,675961,675961,sa3014427,,PIT,SS,SS
297,Alimber Santa,695001,695001,sa3015478,,HOU,SP,SP
298,Alison Quintero,672355,672355,sa3004266,,SD,C,C
299,Allan Berrios,668936,668936,sa3011153,,FA,C,C
300,Allan Castro,691369,691369,sa3016084,,BOS,OF,OF
301,Allan Cerda,678323,678323,sa3005504,,CIN,OF,OF
302,Allan Saathoff,802697,802697,sa3020711,,SEA,RP,RP
303,Allan Winans,642216,642216,sa3007580,,ATL,RP,RP
304,Alsander Womack,703920,703920,sa3018214,,CHW,2B,2B
305,Alvaro Gonzalez,677572,677572,sa3005715,,DET,SS,SS
306,Alvaro Mejias,699154,699154,sa3017657,,BOS,SP,SP
307,Alvaro Seijas,661099,661099,sa861440,,FA,SP,SP
308,Alvin Guzman,682630,682630,sa3008748,10376,ARI,OF,OF
309,Amador Arias,672457,672457,sa3003216,,SEA,SS,SS
310,Ambioris Tavarez,694222,694222,sa3019895,,ATL,SS,SS
311,Amed Rosario,642708,642708,15518,9500,CLE,SS,SS/OF
312,Amell Brazoban,683464,683464,sa3008869,,FA,OF,OF
313,Amilcar Chirinos,702847,702847,sa3017149,,HOU,SP,SP
314,Amir Garrett,607237,14375,14375,9253,FA,RP,RP
315,Amos Willingham,686294,686294,26128,,WSH,RP,RP
316,Anderdson Rojas,699232,699232,sa3015818,,ARI,SS,SS
317,Anderson Azor,698958,698958,sa3016016,,SF,SP,SP
318,Anderson De Los Santos,698945,698945,sa3015747,,BAL,3B,3B
319,Anderson Espinoza,659262,18593,18593,,SD,RP,RP
320,Anderson Machado,698999,698999,sa3015765,,OAK,3B,3B
321,Anderson Miller,663402,663402,sa857824,,LAD,OF,OF
322,Anderson Munoz,674468,674468,sa3007840,,NYY,SP,SP
323,Anderson Nova,800407,800407,sa3018553,,MIN,OF,OF
324,Anderson Sanchez,700325,700325,sa3015858,,FA,OF,OF
325,Anderson Severino,644429,644429,20582,,FA,RP,RP
326,Anderson Tejeda,660731,660731,19909,,FA,SS,SS
327,Andre Granillo,701552,701552,sa3016913,,STL,RP,RP
328,Andre Jackson,656578,656578,21298,11056,PIT,RP,RP
329,Andre Lipcius,686531,686531,sa3010401,11673,DET,2B,2B
330,Andre Nnebe,669939,669939,sa3011588,,FA,OF,OF
331,Andre Pallante,669467,669467,26108,11442,STL,RP,RP
332,Andre Scrubb,668687,668687,20329,11005,FA,RP,RP
333,Andrelton Simmons,592743,10847,10847,,FA,DH,2B/SS
334,Andres Alvarez,687019,687019,sa3010710,,PIT,SS,SS
335,Andres Angulo,660437,660437,sa872806,,FA,C,C
336,Andres Bonolis,805740,805740,sa3019639,,CHC,OF,OF
337,Andres Chaparro,665953,665953,sa916976,,NYY,3b,3b
338,Andres Gimenez,665926,665926,19950,10133,CLE,2B,2B/SS
339,Andres Guerra,662928,662928,sa873330,,FA,C,C
340,Andres Hernandez,800309,800309,sa3018510,,PHI,3B,3B
341,Andres Machado,600921,600921,14681,9753,WSH,RP,RP
342,Andres Melendez,678487,678487,sa3005523,,CLE,C,C
343,Andres Mesa,692036,692036,sa3015598,,TEX,SS,SS
344,Andres Monzon,682887,682887,sa3008833,,FA,OF,OF
345,Andres Munoz,662253,662253,20373,10134,SEA,RP,RP
346,Andres Nolaya,800438,800438,sa3018563,,BAL,C,C
347,Andres Nunez,656804,656804,sa3006796,,BOS,RP,RP
348,Andres Parra,800365,800365,sa3018329,,BAL,SP,SP
349,Andres Silvera,700353,700353,sa3016284,,PIT,SP,SP
350,Andres Sosa,703245,703245,sa3017605,,TOR,C,C
351,Andres Sotillet,666005,666005,sa917861,,FA,RP,RP
352,Andres Tabares,804695,804695,sa3019215,,PHI,OF,OF
353,Andres Valor,808516,808516,sa3021278,,MIA,OF,OF
354,Andrew Abbott,671096,671096,29911,11802,CIN,SP,SP
355,Andrew Albers,452027,7853,7853,,FA,SP,SP
356,Andrew Baker,687900,687900,sa3017196,,PHI,RP,RP
357,Andrew Bash,687856,687856,sa3010259,,TOR,RP,RP
358,Andrew Bechtold,657510,657510,sa829787,,MIN,3B,3B
359,Andrew Bellatti,571479,10657,10657,9041,PHI,RP,RP
360,Andrew Benintendi,643217,17901,17901,9417,CHW,OF,OF
361,Andrew Cabezas,663716,663716,sa3007461,,MIN,RP,RP
362,Andrew Cashner,488768,8782,8782,,FA,SP,SP
363,Andrew Chafin,605177,12988,12988,8863,ARI,RP,RP
364,Andrew Colon,805042,805042,sa3018635,,HOU,OF,OF
365,Andrew Cossetti,681355,681355,sa3020493,,MIN,C,C
366,Andrew Dalquist,686643,686643,sa3011841,,CHW,SP,SP
367,Andrew Fernandez,809327,809327,sa3020870,,MIA,C,C
368,Andrew Gross,679863,679863,sa3010127,,TB,RP,RP
369,Andrew Heaney,571760,15423,15423,8670,TEX,SP,SP
370,Andrew Hoffmann,694851,694851,sa3017202,,KC,SP,SP
371,Andrew Jenkins,687543,687543,sa3019979,,DET,1B,1B
372,Andrew Keck,806189,806189,sa3019908,,ATL,OF,OF
373,Andrew Kittredge,552640,12828,12828,9706,TB,RP,RP
374,Andrew Knapp,595284,14942,14942,9566,DET,C,C
375,Andrew Knizner,668800,668800,19514,10135,STL,C,C
376,Andrew Magno,687841,687841,sa3010824,,DET,RP,RP
377,Andrew Marrero,687817,687817,sa3016941,,STL,RP,RP
378,Andrew Martinez,682170,682170,sa3010691,,FA,2B,2B
379,Andrew McCutchen,457705,9847,9847,6696,PIT,OF,OF
380,Andrew McInvale,687534,687534,sa3011143,,KC,RP,RP
381,Andrew McKirahan,605374,12870,,,MIA,RP,RP
382,Andrew Miller,453192,6785,6785,,FA,RP,RP
383,Andrew Miller,685460,685460,sa3018912,,SEA,C,C
384,Andrew Misiaszek,667280,667280,sa3010118,,CLE,RP,RP
385,Andrew Mitchell,641886,641886,sa3007801,,TEX,RP,RP
386,Andrew Moore,621058,621058,17553,,FA,SP,SP
387,Andrew Moritz,680938,680938,sa3007054,,ATL,OF,OF
388,Andrew Morris,702193,702193,sa3020569,,MIN,SP,SP
389,Andrew Nardi,677053,677053,25942,11536,MIA,RP,RP
390,Andrew Navigato,685382,685382,sa3010703,,DET,2B,2B
391,Andrew Painter,691725,691725,sa3017880,11585,PHI,SP,SP
392,Andrew Perez,680970,680970,sa3006640,,CHW,RP,RP
393,Andrew Pintar,801464,801464,,,ARI,,
394,Andrew Politi,681555,681555,sa3007243,,BOS,RP,RP
395,Andrew Pratt,687920,687920,sa3010045,,WSH,C,C
396,Andrew Romine,461865,1159,1159,7985,FA,DH,SS
397,Andrew Saalfrank,685314,685314,sa3011219,,ARI,RP,RP
398,Andrew Schultz,669697,669697,sa3010782,,PHI,RP,RP
399,Andrew Shaps,656952,656952,sa3008430,,FA,OF,OF
400,Andrew Stevenson,664057,664057,17932,,MIN,OF,OF
401,Andrew Suarez,605498,605498,18300,,STL,SP,SP
402,Andrew Susac,572180,13132,13132,,FA,C,C
403,Andrew Taylor,800063,800063,sa3020873,,HOU,SP,SP
404,Andrew Vasquez,607755,607755,19482,10088,PHI,RP,RP
405,Andrew Vaughn,683734,683734,26197,10788,CHW,1B/OF,1B/OF
406,Andrew Velazquez,623205,623205,14196,10099,LAA,SS,SS
407,Andrew Walling,681003,681003,sa3020319,,PHI,RP,RP
408,Andrew Wantz,681806,681806,24933,11233,LAA,RP,RP
409,Andrew Yerzy,647378,647378,sa917939,,CIN,C,C
410,Andrew Young,670370,670370,19521,,FA,2B,2B
411,Andrews Sosa,806237,806237,sa3019765,,HOU,C,C
412,Andri Leon,693710,693710,sa3018916,,DET,OF,OF
413,Andrick Nava,682774,682774,sa3010693,,PHI,C,C
414,Andruw Monasterio,655316,655316,19455,11797,MIL,2B,2B
415,Andruw Musett,808104,808104,sa3021175,,BOS,C,C
416,Andrws Cruz,696081,696081,sa3015734,,CHC,SS,SS
417,Andry Arias,678357,678357,sa3005735,,FA,OF,OF
418,Andry Lara,691251,691251,sa3014716,,WSH,SP,SP
419,Andy Acevedo,807005,807005,sa3021099,,WSH,OF,OF
420,Andy Atwood,664762,664762,sa3019577,,CHW,SS,SS
421,Andy Burns,542992,12779,12779,,FA,3B,3B
422,Andy Encarnacion,800287,800287,sa3018498,,ARI,OF,OF
423,Andy Garriola,696513,696513,sa3020458,,CHC,OF,OF
424,Andy Ibanez,628451,628451,18819,10979,DET,2B/3B/ OF,1B/2B/ 3B/OF
425,Andy Lugo,702889,702889,sa3018400,,BOS,OF,OF
426,Andy Pages,681624,681624,sa3005625,11682,LAD,OF,OF
427,Andy Perez,700321,700321,sa3015857,,COL,SS,SS
428,Andy Rodriguez,701259,701259,sa3020863,,TB,RP,RP
429,Andy Sosa,694030,694030,sa3015689,,FA,OF,OF
430,Andy Sugilio,650443,650443,sa828414,,FA,3b,3b
431,Andy Thomas,673990,673990,sa3016953,,SF,C,C
432,Andy Weber,681581,681581,sa3008282,,CHC,SS,SS
433,Aneudis Mordan,698937,698937,sa3015741,,BAL,C,C
434,Aneurys Zabala,656008,656008,20802,11491,DET,RP,RP
435,Anfernny Reyes,703102,703102,sa3018807,,MIL,SP,SP
436,Angel Acosta,808665,808665,sa3021290,,KC,3B,3B
437,Angel Aponte,672749,672749,sa3003319,,TEX,OF,OF
438,Angel Aquino,808673,808673,sa3021291,,PIT,OF,OF
439,Angel Basabe,678781,678781,sa3006432,,FA,OF,OF
440,Angel Bastardo,682785,682785,sa3009716,,BOS,SP,SP
441,Angel Bautista,682959,682959,sa3010864,,FA,2B,2B
442,Angel Cepeda,806980,806980,sa3021080,,CHC,SS,SS
443,Angel Contreras,691409,691409,,,CLE,,
444,Angel Cruz,682881,682881,sa3008831,,DET,2B,2B
445,Angel De Jesus,669804,669804,22323,11343,DET,RP,RP
446,Angel Del Rosario,692489,692489,sa3015195,,TOR,SS,SS
447,Angel Diaz,801225,801225,sa3019214,,LAD,C,C
448,Angel Felipe,665734,665734,21163,11772,OAK,RP,RP
449,Angel Feliz,805467,805467,sa3019528,,COL,OF,OF
450,Angel Galarraga,687679,687679,sa3011810,,TB,C,C
451,Angel Genao,694197,694197,sa3015706,,CLE,SS,SS
452,Angel Guzman,808401,808401,sa3021268,,SF,OF,OF
453,Angel Hernandez,696095,696095,sa3015363,,CHC,RP,RP
454,Angel Herrera,808679,808679,sa3021292,,TEX,OF,OF
455,Angel Lopez,676698,676698,sa3004167,,FA,C,C
456,Angel Martinez,682657,682657,sa3008762,,CLE,SS,SS
457,Angel Mata,800171,800171,sa3018464,,PHI,C,C
458,Angel Mateo,800377,800377,sa3018540,,TB,OF,OF
